name,uri,id,track_name,track_uri,track_id,track_artist_name,track_artist_id,track_release_date
2020 06 N2MG@@O,spotify:playlist:7HirIHPB7NPmvnFiIwnwaR,7HirIHPB7NPmvnFiIwnwaR,Chromatica I,spotify:track:3CGZ7wfk4skmuyQgua1C1K,3CGZ7wfk4skmuyQgua1C1K,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,2020-05-29
2020 06 N2MG@@O,spotify:playlist:7HirIHPB7NPmvnFiIwnwaR,7HirIHPB7NPmvnFiIwnwaR,Intro,spotify:track:0lOFtFDflbbVY8Fbhy4K85,0lOFtFDflbbVY8Fbhy4K85,Kamaiyah,3XVpDdKav6C6zwlDXPhMEO,2020-02-21
2020 06 N2MG@@O,spotify:playlist:7HirIHPB7NPmvnFiIwnwaR,7HirIHPB7NPmvnFiIwnwaR,The 1975,spotify:track:0YtmwGMUPaBIEuJs0FNiDm,0YtmwGMUPaBIEuJs0FNiDm,The 1975,3mIj9lX2MWuHmhNCA7LSCW,2020-05-22
2020 06 N2MG@@O,spotify:playlist:7HirIHPB7NPmvnFiIwnwaR,7HirIHPB7NPmvnFiIwnwaR,Sleep On The Wing,spotify:track:6A6ELFKSmU4Sgnfem0SyRd,6A6ELFKSmU4Sgnfem0SyRd,Bibio,0qzzGu8qpbXYpzgV52wOFT,2020-06-12
2020 06 N2MG@@O,spotify:playlist:7HirIHPB7NPmvnFiIwnwaR,7HirIHPB7NPmvnFiIwnwaR,yankee and the brave (ep. 4),spotify:track:1EjzcBTVLV7ATtdsQwyV31,1EjzcBTVLV7ATtdsQwyV31,Run The Jewels,4RnBFZRiMLRyZy0AzzTg2C,2020-06-03
2020 06 N2MG@@O,spotify:playlist:7HirIHPB7NPmvnFiIwnwaR,7HirIHPB7NPmvnFiIwnwaR,Wait a Minute!,spotify:track:0y60itmpH0aPKsFiGxmtnh,0y60itmpH0aPKsFiGxmtnh,WILLOW,3rWZHrfrsPBxVy692yAIxF,2015-01-11
2020 06 N2MG@@O,spotify:playlist:7HirIHPB7NPmvnFiIwnwaR,7HirIHPB7NPmvnFiIwnwaR,Edge,spotify:track:4pCvnGkf7jveRMKHZosxxB,4pCvnGkf7jveRMKHZosxxB,Rezz,4aKdmOXdUKX07HVd3sGgzw,2016-01-22
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Vanish,spotify:track:6jjRSZS7C8dI1v7AWbrAQW,6jjRSZS7C8dI1v7AWbrAQW,Nicolas Jaar,5a0etAzO5V26gvlbmHzT9W,2020-03-27
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Rose Potion,spotify:track:2Y4euifs5eS6SZjFdnTMs3,2Y4euifs5eS6SZjFdnTMs3,Johanna Warren,2K5c4N7j15hUwrvv0ejlvV,2020-05-01
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Born Like,spotify:track:2Wv6JOF3gS3cbWWSdbjDBZ,2Wv6JOF3gS3cbWWSdbjDBZ,Hazel English,1nEGjL7aMVdNQzsfQPKdGr,2020-04-24
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Trepanated Earth - Remastered,spotify:track:26iZ7pRVCCNVJd2MaVXoTe,26iZ7pRVCCNVJd2MaVXoTe,Ariel Pink,5H0YoDsPDi9fObFmJtTjfN,2020-04-24
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Knuck If You Buck (feat. Lil' Scrappy),spotify:track:0RZXNlGPvfMo54fd6uCvAT,0RZXNlGPvfMo54fd6uCvAT,Crime Mob,5A7d4sfe5ZY1RRf90zlUeo,2004-07-13
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Toxic,spotify:track:5nexAvWNhwg51EavnDgViy,5nexAvWNhwg51EavnDgViy,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,2020-05-08
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,"might bang, might not",spotify:track:0lAenyfo765pFS0irWQ0sG,0lAenyfo765pFS0irWQ0sG,Little Simz,6eXZu6O7nAUA5z6vLV8NKI,2020-05-06
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Solitude of Enoch,spotify:track:0zR30WJqDosZ5liDwOc6Go,0zR30WJqDosZ5liDwOc6Go,Ka,0cmqAB0gdr6ObvjNrQJAQr,2020-05-07
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Turn,spotify:track:1cwwF3i7EpYztJYEqijyef,1cwwF3i7EpYztJYEqijyef,I Break Horses,1H58rS29XotmFJWT3KCnl0,2020-05-08
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Dynasty,spotify:track:154gL4Xb5AsreMkcDlVFYS,154gL4Xb5AsreMkcDlVFYS,Rina Sawayama,2KEqzdPS7M5YwGmiuPTdr5,2020-04-17
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Runaway Dog,spotify:track:75ZI6agJsfrauG2Az6myJK,75ZI6agJsfrauG2Az6myJK,Retirement Party,6scS2RlUYZHwgNWfMfviOL,2020-05-15
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Trapped In The Sun,spotify:track:6QeUzTuBoasiii8nevDciq,6QeUzTuBoasiii8nevDciq,Future,1RyvyyTE3xzB2ZywiAwp0i,2020-05-15
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,pink diamond,spotify:track:3V0PgcsUMlAGXwCD0084pY,3V0PgcsUMlAGXwCD0084pY,Charli XCX,25uiPmTg16RbhZWAqwLBy5,2020-05-15
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Brutalisme,spotify:track:1dzoPsCEYvZCqhtTNFDccd,1dzoPsCEYvZCqhtTNFDccd,Flavien Berger,5PyU5aVBI66v0pkCIvEJfu,2018-09-28
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,J'attends,spotify:track:2EjSObddqmZPzlcoket9WV,2EjSObddqmZPzlcoket9WV,Ben Mazué,73BDzWqbf1grbgQ8xYn2ou,2018-11-09
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Aku Wanita,spotify:track:78VtHcPgJlRItVS1CNnbRa,78VtHcPgJlRItVS1CNnbRa,Reza Artamevia,6ZKqWNmLTzV5kMwIh3VeVF,2000
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,All Night,spotify:track:0G7rcNQtl9RVaWcPVkuota,0G7rcNQtl9RVaWcPVkuota,Wet Baes,6mYovveNfg4PF4HnT8Lner,2015-07-15
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Asphalt Lady,spotify:track:5FEBPCGuAs6ESyb9Mw7qIO,5FEBPCGuAs6ESyb9Mw7qIO,オメガトライブ,7bG2PIfT22HGxisl6LAohx,1984-03-21
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,kodama,spotify:track:1eHpNOjK4Haxh8yp7HC6kG,1eHpNOjK4Haxh8yp7HC6kG,galen tipton,4yk43MhqPWsrrzoRyoMZhv,2019-09-27
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Vertige exhaussé,spotify:track:1VvLCQFcDmtjyirTURSFtr,1VvLCQFcDmtjyirTURSFtr,Pendentif,5NRB4aZpG36tP67lZKAmvY,2018-02-09
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Tum Rakak,spotify:track:2C2SY9l26IT3guKqQoMMSr,2C2SY9l26IT3guKqQoMMSr,Deluxe,4EePV5BljRSXJnYww4d5Qa,2016-01-22
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,This Love Isn't Crazy,spotify:track:03o4HPzUwftpgAPNQSuaBS,03o4HPzUwftpgAPNQSuaBS,Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,2020-05-21
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Different Light,spotify:track:5yUFO2hHQKcLVGGe02S6V8,5yUFO2hHQKcLVGGe02S6V8,Best Coast,5YkBrE0wF8cAlq3GCOw5Eu,2020-02-21
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,The 1975,spotify:track:0YtmwGMUPaBIEuJs0FNiDm,0YtmwGMUPaBIEuJs0FNiDm,The 1975,3mIj9lX2MWuHmhNCA7LSCW,2020-05-22
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,My Agenda,spotify:track:2Mn4qhjgUdjHrd6NELhdpX,2Mn4qhjgUdjHrd6NELhdpX,Yung Lean,67lytN32YpUxiSeWlKfHJ3,2020-05-15
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,honey baby (SPOILED!),spotify:track:3rPaugbuZuIKJpVnF3b1RK,3rPaugbuZuIKJpVnF3b1RK,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,2020-04-24
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,Flip Phones,spotify:track:2AOQZ47E5vdoCG2ACZIi6c,2AOQZ47E5vdoCG2ACZIi6c,Sjowgren,32Ko3nL0210QAt14S3Rs4Y,2020-02-21
2020 05 N2MG@O,spotify:playlist:2ZLHsETXqlpSsJujLRwPuo,2ZLHsETXqlpSsJujLRwPuo,All I Wanted,spotify:track:0Hn1xO9n8xb8r5BgeHH1Qi,0Hn1xO9n8xb8r5BgeHH1Qi,Hannah Cohen,7ovXNdlB2DNSC16TbKgros,2019-04-26
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,MY IMAGINATION 상상,spotify:track:4kDGEx63gShWUJ02Yr4NOT,4kDGEx63gShWUJ02Yr4NOT,Yaeji,2RqrWplViWHSGLzlhmDcbt,2020-04-02
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,Right Round The Clock,spotify:track:3P5FUlYdeVrm4YJfcW4Gc1,3P5FUlYdeVrm4YJfcW4Gc1,Sorry,5eUda4BaWhUQWWJiP1ml5v,2020-03-27
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,Secretly,spotify:track:5AosSghASnvzmaRyUfxiE8,5AosSghASnvzmaRyUfxiE8,Onra,2sAlo7Fey5cqBk5WJILSd8,2018-02-16
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,Paranoia,spotify:track:2W6GKlccOKtTfU1pkg3U6g,2W6GKlccOKtTfU1pkg3U6g,Liza Anne,426VSUSxx9puUYFgp7l7EQ,2018-03-09
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,Alexandra,spotify:track:1HlSDISbjoxt2tpimT8s6f,1HlSDISbjoxt2tpimT8s6f,Laura Marling,7B2edU3Q7btJoNsoHCNohM,2020-04-10
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,"Everyday, I Don't",spotify:track:1DcnA4LVSMwNGky0ia18cv,1DcnA4LVSMwNGky0ia18cv,Anna Domino,4RozeU8Gb3RQ9qqsEbf3JT,2004
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,Land of My Dreams,spotify:track:0NC4rkfWPop7QPzDAipzes,0NC4rkfWPop7QPzDAipzes,Anna Domino,4RozeU8Gb3RQ9qqsEbf3JT,2004
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,The Garbage Men,spotify:track:6V17AfZmzo9PzwLoMfdZpo,6V17AfZmzo9PzwLoMfdZpo,Hamilton Leithauser,3ZXXJ9nO1Dn9B0AJ25eAQY,2020-04-10
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,Lonely After,spotify:track:3pkyAjxvgOEkeo6naW7JcL,3pkyAjxvgOEkeo6naW7JcL,Yumi Zouma,4tPyCwWrsvZ8OKYl7QRavL,2020-03-13
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,First Light - 2018 Remaster,spotify:track:5Dra6dW1mc7BOh833TDowz,5Dra6dW1mc7BOh833TDowz,Makoto Matsushita,5qm3bAgsYq5aBOymqkM4gG,1982-04-21
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,Physical,spotify:track:3AzjcOeAmA57TIOr9zF1ZW,3AzjcOeAmA57TIOr9zF1ZW,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,2020-03-27
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,くすりをたくさん,spotify:track:2eD6XNSxGGInddLRp1G7I5,2eD6XNSxGGInddLRp1G7I5,Taeko Onuki,5QeCklzEEYSSLWeUxuWeBy,1977-07-25
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,Tangerine,spotify:track:2Z9t3ys4llZ1GuGttlP9OG,2Z9t3ys4llZ1GuGttlP9OG,Blu DeTiger,5NyCIBCeU080ynEj33S4hC,2019-09-06
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,Don’t Let Get You Down,spotify:track:0XvzfXYGaGTYH2LbVAD4G0,0XvzfXYGaGTYH2LbVAD4G0,Wajatta,0Yh5vHNrVsgQ9UEcj8Rqss,2020-02-28
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,Sensitive,spotify:track:73q3nr2x6ZFYT2unqJtDoh,73q3nr2x6ZFYT2unqJtDoh,Serena Isioma,6u6AbTVrbabv27DLcSrF8i,2020-03-18
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,"12.38 (feat. 21 Savage, Ink & Kadhja Bonet)",spotify:track:011ZwIM48eD8ee2UBpG8nK,011ZwIM48eD8ee2UBpG8nK,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,2020-03-22
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,honey baby (SPOILED!),spotify:track:3rPaugbuZuIKJpVnF3b1RK,3rPaugbuZuIKJpVnF3b1RK,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,2020-04-24
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,Spark,spotify:track:5QuABO9NIlWrD4nCidJWhW,5QuABO9NIlWrD4nCidJWhW,Alice Bag,0LK0Nj6UFKDtcCju1cD1sm,2020-04-24
2020 04 N2M G@O,spotify:playlist:6RFcqh5APsKzUK1GKCuRnT,6RFcqh5APsKzUK1GKCuRnT,Dead Horse,spotify:track:4yHdbS8Qz8lGjpLsYlUye8,4yHdbS8Qz8lGjpLsYlUye8,Hayley Williams,6Rx1JKzBrSzoKQtmbVmBnM,2020-04-21
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,Midnight Train 심야행,spotify:track:5frQVgA52nXd4SqlGaQn3H,5frQVgA52nXd4SqlGaQn3H,Se So Neon,07OePkse2fcvU9wlVftNMl,2020-02-18
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,Dear God,spotify:track:4ICJf5NgrMs2pOTUTALX0A,4ICJf5NgrMs2pOTUTALX0A,Phantogram,1l9d7B8W0IHy3LqWsxP2SH,2020-03-06
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,Out Of It,spotify:track:0QwxRaV2qsPeb4mPo0GM82,0QwxRaV2qsPeb4mPo0GM82,Vundabar,1W4itxt3vwhmrgLEBuVHJ6,2020-03-13
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,Ego,spotify:track:6n7jjGgNSbgauQWvXTOqlj,6n7jjGgNSbgauQWvXTOqlj,Moaning,3CUxaEfS61oOgusURYoP48,2020-03-20
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,Alone Again,spotify:track:7JetYZgWhIQG3vTQFHSPg3,7JetYZgWhIQG3vTQFHSPg3,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,2020-04-03
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,One More Year,spotify:track:5ozqshq2dtU7SYCpCBu0NE,5ozqshq2dtU7SYCpCBu0NE,Tame Impala,5INjqkS1o8h1imAzPqGZBb,2020-02-14
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,Doctor,spotify:track:3IrBrje316Ji5b1eL5JPcT,3IrBrje316Ji5b1eL5JPcT,Jack Stauber's Micropop,1yNIb413Bmfs2ZBVuPp9kC,2019-05-30
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,Ain't Equal,spotify:track:29HQG5FmpUH5nWwHDF163B,29HQG5FmpUH5nWwHDF163B,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,2020-03-06
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,Mains,spotify:track:3kY7f3qkk184PsKPylIEes,3kY7f3qkk184PsKPylIEes,Skepta,2p1fiYHYiXz9qi0JJyxBzN,2020-03-27
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,Remembering U,spotify:track:3juNgmSbapUXPdGRKQpJoA,3juNgmSbapUXPdGRKQpJoA,Jordana,5Bw9kFNhy019e4IBCJZlzw,2020-03-27
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,Right Round The Clock,spotify:track:3P5FUlYdeVrm4YJfcW4Gc1,3P5FUlYdeVrm4YJfcW4Gc1,Sorry,5eUda4BaWhUQWWJiP1ml5v,2020-03-27
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,Oxbow,spotify:track:3yTTvsCA6oE8NZCjdQCejz,3yTTvsCA6oE8NZCjdQCejz,Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,2020-03-27
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,Future Nostalgia,spotify:track:6zrJLhslleCHby0wbUnvVy,6zrJLhslleCHby0wbUnvVy,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,2020-03-27
2020 03 N2MG@O,spotify:playlist:06IymbnqOxlNchDojTeh62,06IymbnqOxlNchDojTeh62,How to Get Physical,spotify:track:6N2ok8fE2SKI79rkLfMpE7,6N2ok8fE2SKI79rkLfMpE7,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,2020-03-13
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,Simmer,spotify:track:2Ew2BRBsCNAYlbgkVIcaz4,2Ew2BRBsCNAYlbgkVIcaz4,Hayley Williams,6Rx1JKzBrSzoKQtmbVmBnM,2020-02-06
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,Sangria,spotify:track:79tTcoeAq2Dt2qlH3CHm3m,79tTcoeAq2Dt2qlH3CHm3m,Easy Life,7uwY65fDg3FVJ8MkJ5QuZK,2019-11-07
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,Promises,spotify:track:42aMYn1VqnZHIPGhnLhqhh,42aMYn1VqnZHIPGhnLhqhh,Beach Bunny,2vnB6tuQMaQpORiRdvXF9H,2020-02-14
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,Ondine,spotify:track:2L7GKZchsUmSCd3kv5LNWS,2L7GKZchsUmSCd3kv5LNWS,A Louer,1CKmaQI5JpN8PuvXQAIyF8,2018-09-22
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,All Around Me,spotify:track:5Py8zRKGkZvgHniVVtvNCN,5Py8zRKGkZvgHniVVtvNCN,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,2020-02-14
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,Ritual,spotify:track:3MmDvnGL7bkdlp3Bp1UpFt,3MmDvnGL7bkdlp3Bp1UpFt,Katie Gately,6FP6ynzSPeBFX46vkI1OsW,2020-02-14
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,I'll Haunt You,spotify:track:4ZXIWSHrJT3yL6IrLPWPM5,4ZXIWSHrJT3yL6IrLPWPM5,Tennis,1ybAN3utgdoUL1MUCtH4QM,2020-02-14
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,Ripe,spotify:track:5JDE20yIE8yVy9njObwBpa,5JDE20yIE8yVy9njObwBpa,Banoffee,0BZ0jp1b95bdcX23MZRU4A,2020-02-21
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,So Heavy I Fell Through the Earth - Art Mix,spotify:track:5U2XB26fAUnBFA9zO6UVZj,5U2XB26fAUnBFA9zO6UVZj,Grimes,053q0ukIDRgzwTr4vNSwab,2020-02-21
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,"People, I've been sad",spotify:track:5stdNNY7SUv12p5sLkaBlL,5stdNNY7SUv12p5sLkaBlL,Christine and the Queens,04vj3iPUiVh5melWr0w3xT,2020-02-27
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,Ecstasy,spotify:track:5wzGHgamBPcqrWwuhGDfam,5wzGHgamBPcqrWwuhGDfam,Disclosure,6nS5roXSAGhTGr34W6n7Et,2020-02-28
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,Friday,spotify:track:5r6fLJUE1yMtEZTe71oDyy,5r6fLJUE1yMtEZTe71oDyy,Real Estate,41SQP16hv1TioVYqdckmxT,2020-02-28
2020 02 N2MG@O,spotify:playlist:2z3CCtWoLCv0n5J7U7zuOK,2z3CCtWoLCv0n5J7U7zuOK,One More Year,spotify:track:5ozqshq2dtU7SYCpCBu0NE,5ozqshq2dtU7SYCpCBu0NE,Tame Impala,5INjqkS1o8h1imAzPqGZBb,2020-02-14
2020 01 N2MG@O,spotify:playlist:20G6AAgXi9glrDnQEqlnaI,20G6AAgXi9glrDnQEqlnaI,Assume Form,spotify:track:2zUYg51Df8nLuymwI67mzk,2zUYg51Df8nLuymwI67mzk,James Blake,53KwLdlmrlCelAZMaLVZqU,2019-01-18
2020 01 N2MG@O,spotify:playlist:20G6AAgXi9glrDnQEqlnaI,20G6AAgXi9glrDnQEqlnaI,Ciphers,spotify:track:0LyrvUL1Eh6xcCj3oNzpXO,0LyrvUL1Eh6xcCj3oNzpXO,Lisel,5KjVnwiRNQZjgM1BrHYoO3,2019-07-26
2020 01 N2MG@O,spotify:playlist:20G6AAgXi9glrDnQEqlnaI,20G6AAgXi9glrDnQEqlnaI,Big Michael,spotify:track:4zrQ9UIhPD6lL6VBISJ5aE,4zrQ9UIhPD6lL6VBISJ5aE,Stormzy,2SrSdSvpminqmStGELCSNd,2019-12-13
2020 01 N2MG@O,spotify:playlist:20G6AAgXi9glrDnQEqlnaI,20G6AAgXi9glrDnQEqlnaI,Only,spotify:track:4WN3keyCQn5kn7t240Nl6I,4WN3keyCQn5kn7t240Nl6I,Emily Yacina,50oMAfElZgbElx2ktukv47,2019-12-06
2020 01 N2MG@O,spotify:playlist:20G6AAgXi9glrDnQEqlnaI,20G6AAgXi9glrDnQEqlnaI,How to Get Physical,spotify:track:0HZCCcGqHUiYyxtqBPaZxw,0HZCCcGqHUiYyxtqBPaZxw,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,2020-01-13
2020 01 N2MG@O,spotify:playlist:20G6AAgXi9glrDnQEqlnaI,20G6AAgXi9glrDnQEqlnaI,Copernicus Crater,spotify:track:2YSkecTmCOo2mZw8rCuiNY,2YSkecTmCOo2mZw8rCuiNY,Duster,5AyEXCtu3xnnsTGCo4RVZh,2019-12-13
2020 01 N2MG@O,spotify:playlist:20G6AAgXi9glrDnQEqlnaI,20G6AAgXi9glrDnQEqlnaI,Started Out,spotify:track:7l5Z2grGc47Hs84Zm7XobV,7l5Z2grGc47Hs84Zm7XobV,Georgia,06knYh538h5SI7OAEF8ek3,2020-01-10
2020 01 N2MG@O,spotify:playlist:20G6AAgXi9glrDnQEqlnaI,20G6AAgXi9glrDnQEqlnaI,Rare,spotify:track:7HMmFQsKsljwTw8bS7lu19,7HMmFQsKsljwTw8bS7lu19,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,2020-01-10
